source_id,first_name,last_name,institution
1294,Matthias,Mitterreiter,Friedrich Schiller University Jena
1294,Joachim,Giesen,Friedrich-Schiller-Universitat Jena
805,Stephan,Rabanser,AWS AI Labs
805,Stephan,Günnemann,Technical University of Munich
805,Zachary,Lipton,Carnegie Mellon University
6899,Antonio,Orvieto,ETH Zurich
6899,Aurelien,Lucchi,ETH Zurich
4754,Minmin,Chen,Google
4754,Ramki,Gummadi,Google
4754,Chris,Harris,Google
4754,Dale,Schuurmans,University of Alberta & Google Brain
2513,Philip,Paquette,Université de Montréal - MILA
2513,Yuchen,Lu,University of Montreal
2513,SETON STEVEN,BOCCO,MILA
2513,Max,Smith,University of Michigan
2513,Satya,O.-G.,MILA
2513,Jonathan,Kummerfeld,University of Michigan
2513,Joelle,Pineau,McGill University
2513,Satinder,Singh,University of Michigan
2513,Aaron,Courville,U. Montreal
3431,Robert,Pinsler,University of Cambridge
3431,Jonathan,Gordon,University of Cambridge
3431,Eric,Nalisnick,University of Cambridge
3431,José Miguel,Hernández-Lobato,University of Cambridge
1029,Aaron,Defazio,Facebook AI Research
1029,Leon,Bottou,FAIR
1730,Sindy,Löwe,University of Amsterdam
1730,Peter,O'Connor,Brain Corporation
1730,Bastiaan,Veeling,AMLab - University of Amsterdam
4315,Elliot,Meyerson,Cognizant
4315,Risto,Miikkulainen,The University of Texas at Austin; Cognizant
2550,David,Martínez-Rubio,University of Oxford
2550,Varun,Kanade,University of Oxford
2550,Patrick,Rebeschini,University of Oxford
526,Chris,Wendler,ETH Zurich
526,Markus,Püschel,ETH Zurich
526,Dan,Alistarh,IST Austria & NeuralMagic
7797,Yaniv,Ovadia,Princeton University
7797,Emily,Fertig,Google Research
7797,Jie,Ren,Google Inc.
7797,Zachary,Nado,Google Inc.
7797,D.,Sculley,Google Research
7797,Sebastian,Nowozin,Google Research Berlin
7797,Joshua,Dillon,Google
7797,Balaji,Lakshminarayanan,Google DeepMind
7797,Jasper,Snoek,Google Brain
3918,Erwan,Lecarpentier,Université de Toulouse
3918,Emmanuel,Rachelson,ISAE-SUPAERO / University of Toulouse
1837,Su,Jia,CMU
1837,viswanath,nagarajan,"Univ Michigan, Ann Arbor"
1837,Fatemeh,Navidi,University of Michigan
1837,R,Ravi,CMU
7117,Amit,Daniely,Hebrew University and Google Research
7117,Elad,Granot,Hebrew University
4164,Dushyant,Rao,DeepMind
4164,Francesco,Visin,DeepMind
4164,Andrei,Rusu,DeepMind
4164,Razvan,Pascanu,Google DeepMind
4164,Yee Whye,Teh,"University of Oxford, DeepMind"
4164,Raia,Hadsell,DeepMind
7788,Mehmet Fatih,Sahin,École Polytechnique Fédérale de Lausanne
7788,Armin,eftekhari,EPFL
7788,Ahmet,Alacaoglu,EPFL
7788,Fabian,Latorre,EPFL
7788,Volkan,Cevher,EPFL
4659,Yuan,Deng,Duke University
4659,Sébastien,Lahaie,Google Research
4659,Vahab,Mirrokni,Google Research NYC
8910,Charlie,Tang,Apple Inc.
8910,Russ,Salakhutdinov,Carnegie Mellon University
1385,Srinath,Sridhar,Stanford University
1385,Davis,Rempe,Stanford University
1385,Julien,Valentin,Google
1385,Bouaziz,Sofien,
1385,Leonidas,Guibas,stanford.edu
7857,Sobhan,Miryoosefi,Princeton University
7857,Kianté,Brantley,The University of Maryland College Park
7857,Hal,Daume III,Microsoft Research &      University of Maryland
7857,Miro,Dudik,Microsoft Research
7857,Robert,Schapire,MIcrosoft Research
5131,Colin,Wei,Stanford University
5131,Jason,Lee,Princeton University
5131,Qiang,Liu,UT Austin
5131,Tengyu,Ma,Stanford University
6909,Farnood,Salehi,EPFL
6909,William,Trouleau,EPFL
6909,Matthias,Grossglauser,EPFL
6909,Patrick,Thiran,EPFL
6877,Yann,Dauphin,Google AI
6877,Samuel,Schoenholz,Google Brain
5691,Aditya Sharad,Golatkar,UCLA
5691,Alessandro,Achille,AWS
5691,Stefano,Soatto,UCLA
5908,Ke,Wang,Peking University
5908,Hang,Hua,Peking University
5908,Xiaojun,Wan,Peking University
7015,Wieland,Brendel,"AG Bethge, University of Tübingen"
7015,Jonas,Rauber,University of Tübingen
7015,Matthias,Kümmerer,University of Tübingen
7015,Ivan,Ustyuzhaninov,University of Tübingen
7015,Matthias,Bethge,University of Tübingen
3379,Ali,Kavis,EPFL
3379,Kfir Y.,Levy,Technion
3379,Francis,Bach,INRIA - Ecole Normale Superieure
3379,Volkan,Cevher,EPFL
5435,Krzysztof,Choromanski,Google Brain Robotics
5435,Aldo,Pacchiano,UC Berkeley
5435,Jack,Parker-Holder,University of Oxford
5435,Yunhao,Tang,Columbia University
5435,Vikas,Sindhwani,Google
2673,Soumya,Basu,University of Texas at Austin
2673,Rajat,Sen,Amazon
2673,Sujay,Sanghavi,UT-Austin
2673,Sanjay,Shakkottai,University of Texas at Austin
697,Chao,Qu,Ant Financial Services Group
697,Shie,Mannor,Technion
697,Huan,Xu,Georgia Inst. of Technology
697,Yuan,Qi,Ant Financial Services Group
697,Le,Song,Ant Financial Services Group
697,Junwu,Xiong,Ant Financial Services Group
1488,Pratyusha,Sharma,Carnegie Mellon University/MIT
1488,Deepak,Pathak,"UC Berkeley, FAIR, CMU"
1488,Abhinav,Gupta,Facebook AI Research/CMU
3364,Yilun,Xu,Peking University
3364,Peng,Cao,Peking University
3364,Yuqing,Kong,Peking University
3364,Yizhou,Wang,Peking University
3262,Tianyu,Guo,Peking University
3262,Chang,Xu,University of Sydney
3262,Boxin,Shi,Peking University
3262,Chao,Xu,Peking University
3262,Dacheng,Tao,University of Sydney
3032,Aming,Wu,Tianjin University
3032,Linchao,Zhu,University of Sydney Technology
3032,Yahong,Han,"Tianjin University, China"
3032,Yi,Yang,UTS
5521,Wasim,Huleihel,Tel-Aviv University
5521,Arya,Mazumdar,University of Massachusetts Amherst
5521,Muriel,Medard,MIT
5521,Soumyabrata,Pal,University of Massachusetts Amherst
3691,Akinori,Tanaka,RIKEN/Keio Univ.
913,Mikhail,Yurochkin,"IBM Research, MIT-IBM Watson AI Lab"
913,Sebastian,Claici,MIT
913,Edward,Chien,Massachusetts Institute of Technology
913,Farzaneh,Mirzazadeh,"MIT-IBM Watson AI Lab, IBM Research"
913,Justin,Solomon,MIT
4150,David,Novotny,Facebook AI Research
4150,Ben,Graham,Facebook Research
4150,Jeremy,Reizenstein,Facebook AI Research
908,Yuan,Deng,Duke University
908,Jon,Schneider,Google Research
908,Balasubramanian,Sivan,Google Research
5689,Tanner,Fiez,University of Washington
5689,Lalit,Jain,University of Washington
5689,Kevin,Jamieson,U Washington
5689,Lillian,Ratliff,University of Washington
2620,Bryan,Wilder,Harvard University
2620,Eric,Ewing,University of Southern California
2620,Bistra,Dilkina,University of Southern California
2620,Milind,Tambe,USC
856,Pan,Zhou,National University of Singapore
856,Xiaotong,Yuan,Nanjing University of Information Science & Technology
856,Huan,Xu,Alibaba Group
856,Shuicheng,Yan,National University of Singapore
856,Jiashi,Feng,National University of Singapore
7042,Ruichu,Cai,Guangdong University of Technology
7042,Feng,Xie,Guangdong University of Technology
7042,Clark,Glymour,Carnegie Mellon University
7042,Zhifeng,Hao,Guangdong University of Technology
7042,Kun,Zhang,CMU
6658,Meelis,Kull,University of Tartu
6658,Miquel,Perello Nieto,University of Bristol
6658,Markus,Kängsepp,University of Tartu
6658,Telmo,Silva Filho,Universidade Federal da Paraíba
6658,Hao,Song,University of Bristol
6658,Peter,Flach,University of Bristol
2374,Shuo,Chen,Nanjing University of Science and Technology
2374,Lei,Luo,Pitt
2374,Jian,Yang,Nanjing University of Science and Technology
2374,Chen,Gong,Nanjing University of Science and Technology
2374,Jun,Li,MIT
2374,Heng,Huang,University of Pittsburgh
4951,Hao(Jackson),Cui,Google
4951,Roni,Khardon,"Indiana University, Bloomington"
8569,Ehsan,Amid,"University of California, Santa Cruz"
8569,Manfred K.,Warmuth,Google Brain
8569,Rohan,Anil,Google
8569,Tomer,Koren,Google
4172,Eduard,Eiben,"Royal Holloway, University of London"
4172,Robert,Ganian,TU Wien
4172,Iyad,Kanj,"DePaul University, Chicago"
4172,Stefan,Szeider,Vienna University of Technology
8205,Rémy,Degenne,"Centrum Wiskunde & Informatica, Amsterdam"
8205,Wouter,Koolen,"Centrum Wiskunde & Informatica, Amsterdam"
8205,Pierre,Ménard,Institut de Mathématiques de Toulouse
1359,Kristof,Meding,University Tübingen
1359,Dominik,Janzing,Amazon
1359,Bernhard,Schölkopf,MPI for Intelligent Systems
1359,Felix A.,Wichmann,University of Tübingen
319,Nikolas,Ioannou,IBM Research
319,Celestine,Mendler-Dünner,UC Berkeley
319,Thomas,Parnell,IBM Research
147,Alex,Lamy,Columbia University
147,Ziyuan,Zhong,Columbia University
147,Aditya,Menon,Google
147,Nakul,Verma,Columbia University
5343,Rakshith Sharma,Srinivasa,Georgia Institute of Technology
5343,Kiryung,Lee,Ohio state university
5343,Marius,Junge,University of Illinois
5343,Justin,Romberg,Georgia Institute of Technology
354,Gamaleldin,Elsayed,"Google Research, Brain Team"
354,Simon,Kornblith,Google Brain
354,Quoc,Le,Google
5819,Maryam,Aliakbarpour,MIT
5819,Ilias,Diakonikolas,UW Madison
5819,Daniel,Kane,UCSD
5819,Ronitt,Rubinfeld,"MIT, TAU"
471,Yichao,Zhou,UC Berkeley
471,Haozhi,Qi,UC Berkeley
471,Jingwei,Huang,Stanford University
471,Yi,Ma,UC Berkeley
2814,Jayadev,Acharya,Cornell University
2814,Sourbh,Bhadane,Cornell University
2814,Piotr,Indyk,MIT
2814,Ziteng,Sun,Cornell University
387,Ruidi,Chen,Boston University
387,Ioannis,Paschalidis,Boston University
2574,Xu,Wang,Shenzhen University
2574,Jingming,He,Shenzhen University
2574,Lin,Ma,Tencent AI Lab
1586,Weijiang,Yu,Sun Yat-sen University
1586,Jingwen,Zhou,Sun Yat-sen University
1586,Weihao,Yu,Sun Yat-sen University
1586,Xiaodan,Liang,Sun Yat-sen University
1586,Nong,Xiao,Sun Yat-sen University
5147,Rohan,Anil,Google
5147,Vineet,Gupta,Google
5147,Tomer,Koren,Google
5147,Yoram,Singer,Google
1446,Ryan,Tibshirani,Carnegie Mellon University
1446,Rina,Foygel Barber,University of Chicago
1446,Emmanuel,Candes,Stanford University
1446,Aaditya,Ramdas,CMU
1443,Claudia,Shi,Columbia University
1443,David,Blei,Columbia University
1443,Victor,Veitch,Columbia University
4390,Vikas,Garg,MIT
4390,Tommi,Jaakkola,MIT
7423,Se-Young,Yun,KAIST
7423,Alexandre,Proutiere,KTH
3591,Karlis,Freivalds,"Institute of Mathematics and Computer Science, University of Latvia"
3591,Emīls,Ozoliņš,Institute of Mathematics and Computer Science
3591,Agris,Šostaks,Institute of Mathematics and Computer Science
936,Benjamin,Planche,Siemens Corporate Technology
936,Xuejian,Rong,City University of New York
936,Ziyan,Wu,United Imaging Intelligence
936,Srikrishna,Karanam,United Imaging Intelligence
936,Harald,Kosch,PASSAU
936,YingLi,Tian,City University of New York
936,Jan,Ernst,Siemens Research
936,ANDREAS,HUTTER,"Siemens Corporate Technology, Germany"
7897,Matthew,Sotoudeh,"University of California, Davis"
7897,Aditya,Thakur,"University of California, Davis"
2928,Harald,Steck,Netflix
3001,Andrea,Zanette,Stanford University
3001,Alessandro,Lazaric,Facebook Artificial Intelligence Research
3001,Mykel,Kochenderfer,Stanford University
3001,Emma,Brunskill,Stanford University
2243,Frank,Ban,UC Berkeley / Google
2243,David,Woodruff,Carnegie Mellon University
2243,Richard,Zhang,UC Berkeley
6220,Sandeep,Kumar,Hong Kong University of Science and Technology
6220,Jiaxi,Ying,HKUST
6220,Jose Vinicius,de Miranda Cardoso,Universidade Federal de Campina Grande
6220,Daniel,Palomar,The Hong Kong University of Science and Technology
5096,Michael,Zhang,University of Toronto / Vector Institute
5096,James,Lucas,University of Toronto
5096,Jimmy,Ba,University of Toronto / Vector Institute
5096,Geoffrey,Hinton,Google & University of Toronto
751,Jack,Serrino,MIT
751,Max,Kleiman-Weiner,Harvard/MIT
751,David,Parkes,Harvard University
751,Josh,Tenenbaum,MIT
6006,Difan,Zou,"University of California, Los Angeles"
6006,Ziniu,Hu,UCLA
6006,Yewen,Wang,UCLA
6006,Song,Jiang,"University of California, Los Angeles"
6006,Yizhou,Sun,UCLA
6006,Quanquan,Gu,UCLA
941,Shikun,Liu,Imperial College London
941,Andrew,Davison,Imperial College London
941,Edward,Johns,Imperial College London
5235,Anish,Agarwal,MIT
5235,Devavrat,Shah,Massachusetts Institute of Technology
5235,Dennis,Shen,Massachusetts Institute of Technology
5235,Dogyoon,Song,Massachusetts Institute of Technology
5946,Shreyas,Saxena,Apple
5946,Oncel,Tuzel,Apple
5946,Dennis,DeCoste,Apple
1562,Ting-I,Hsieh,National Tsing Hua University
1562,Yi-Chen,Lo,National Tsing Hua University
1562,Hwann-Tzong,Chen,National Tsing Hua University
1562,Tyng-Luh,Liu,Academia Sinica
6448,Julian,Zimmert,University of Copenhagen
6448,Tor,Lattimore,DeepMind
3704,Xiaobo,Xia,The University of Sydney / Xidian University
3704,Tongliang,Liu,The University of Sydney
3704,Nannan,Wang,Xidian University
3704,Bo,Han,RIKEN
3704,Chen,Gong,Nanjing University of Science and Technology
3704,Gang,Niu,RIKEN
3704,Masashi,Sugiyama,RIKEN / University of Tokyo
2222,Linfeng,Zhang,Tsinghua University
2222,Zhanhong,Tan,Tsinghua University
2222,Jiebo,Song,Institute for Interdisciplinary Information Core Technology
2222,Jingwei,Chen,Tsinghua University
2222,Chenglong,Bao,Tsinghua university
2222,Kaisheng,Ma,Tsinghua University
86,Paroma,Varma,Stanford University
86,Frederic,Sala,Stanford
86,Shiori,Sagawa,Stanford University
86,Jason,Fries,Stanford University
86,Daniel,Fu,Stanford University
86,Saelig,Khattar,Stanford University
86,Ashwini,Ramamoorthy,Stanford University
86,Ke,Xiao,Stanford University
86,Kayvon,Fatahalian,Stanford
86,James,Priest,Stanford University
86,Christopher,Ré,Stanford
6080,Andy,Shih,UCLA / Stanford
6080,Guy,Van den Broeck,UCLA
6080,Paul,Beame,University of Washington
6080,Antoine,Amarilli,"LTCI, Télécom ParisTech"
5203,Lingrui,Gan,University of Illinois at Urbana-Champaign
5203,Xinming,Yang,University of Illinois at Urbana-Champaign
5203,Naveen,Narisetty,University of Illinois at Urbana-Champaign
5203,Feng,Liang,Univ. of Illinois Urbana-Champaign
3681,Joan,Serrà,Dolby Laboratories
3681,Santiago,Pascual,Universitat Politècnica de Catalunya
3681,Carlos,Segura Perales,Telefónica Research
3487,Michael,Arbel,UCL
3487,Anna,Korba,Gatsby Unit - UCL
3487,Adil,SALIM,KAUST
3487,Arthur,Gretton,"Gatsby Unit, UCL"
6250,Pim,de Haan,"Qualcomm AI Research, University of Amsterdam"
6250,Dinesh,Jayaraman,UC Berkeley
6250,Sergey,Levine,UC Berkeley
5592,Yair,Bartal,Hebrew University
5592,Nova,Fandina,Hebrew University of Jerusalem
5592,Ofer,Neiman,Ben-Gurion University
2016,Xue Bin,Peng,UC Berkeley
2016,Michael,Chang,"University of California, Berkeley"
2016,Grace,Zhang,UC Berkeley
2016,Pieter,Abbeel,UC Berkeley & covariant.ai
2016,Sergey,Levine,UC Berkeley
9024,Aaron,Voelker,Applied Brain Research
9024,Ivana,Kajić,University of Waterloo
9024,Chris,Eliasmith,U of Waterloo
3801,Andreas,Kirsch,University of Oxford
3801,Joost,van Amersfoort,University of Oxford
3801,Yarin,Gal,University of Oxford
8467,Pedro,Mercado,University of Tübingen
8467,Francesco,Tudisco,University of Strathclyde
8467,Matthias,Hein,University of Tübingen
2054,Jonathan,Ullman,Northeastern University
2054,Adam,Sealfon,UC Berkeley
6597,Mokhtar Z.,Alaya,"LITIS Lab, University of Rouen"
6597,Maxime,Berar,Université de Rouen
6597,Gilles,Gasso,LITIS - INSA de Rouen
6597,Alain,Rakotomamonjy,Université de Rouen Normandie   Criteo AI Lab
6481,Thomas,Lucas,Inria
6481,Konstantin,Shmelkov,Huawei
6481,Karteek,Alahari,Inria
6481,Cordelia,Schmid,Inria / Google
6481,Jakob,Verbeek,INRIA
2401,Heliang,Zheng,University of Science and Technology of China
2401,Jianlong,Fu,Microsoft Research
2401,Zheng-Jun,Zha,University of Science and Technology of China
2401,Jiebo,Luo,U. Rochester
8290,Thomas,PIERROT,InstaDeep
8290,Guillaume,Ligner,InstaDeep
8290,Scott,Reed,Google DeepMind
8290,Olivier,Sigaud,Sorbonne University
8290,Nicolas,Perrin,"ISIR, Sorbonne Université"
8290,Alexandre,Laterre,InstaDeep
8290,David,Kas,InstaDeep
8290,Karim,Beguir,InstaDeep
8290,Nando,de Freitas,DeepMind
6086,Mahyar,Fazlyab,University of Pennsylvania
6086,Alexander,Robey,University of Pennsylvania
6086,Hamed,Hassani,UPenn
6086,Manfred,Morari,University of Pennsylvania
6086,George,Pappas,University of Pennsylvania
8723,Samuel,Ainsworth,University of Washington
8723,Matt,Barnes,University of Washington
8723,Siddhartha,Srinivasa,Amazon + University of Washington
6783,Ning,Miao,ByteDance AI Lab
6783,Hao,Zhou,Bytedance
6783,Chengqi,Zhao,Bytedance
6783,Wenxian,Shi,Bytedance
6783,Lei,Li,ByteDance
4175,Rishidev,Chaudhuri,"University of California, Davis"
4175,Ila,Fiete,Massachusetts Institute of Technology
3358,Zichuan,Lin,Tsinghua University
3358,Li,Zhao,Microsoft Research
3358,Derek,Yang,UC San Diego
3358,Tao,Qin,Microsoft Research
3358,Tie-Yan,Liu,Microsoft Research Asia
3358,Guangwen,Yang,Tsinghua University
4529,Zhuoran,Yang,Princeton University
4529,Yongxin,Chen,Georgia Institute of Technology
4529,Mingyi,Hong,University of Minnesota
4529,Zhaoran,Wang,Northwestern University
5764,Jun,Yang,University of Toronto
5764,Shengyang,Sun,University of Toronto
5764,Daniel,Roy,Univ of Toronto & Vector
5049,Rixon,Crane,The University of Queensland
5049,Fred,Roosta,University of Queensland
165,Boris,Hanin,Texas A&M
165,David,Rolnick,UPenn
82,Mark,Bun,Boston University
82,Gautam,Kamath,University of Waterloo
82,Thomas,Steinke,IBM -- Almaden
82,Steven,Wu,University of Minnesota
5037,Andrei,Barbu,MIT
5037,David,Mayo,MIT
5037,Julian,Alverio,MIT
5037,William,Luo,MIT
5037,Christopher,Wang,Massachusetts Institute of Technology
5037,Dan,Gutfreund,IBM Research
5037,Josh,Tenenbaum,MIT
5037,Boris,Katz,MIT
7488,Enrique,Sanchez,Samsung AI Centre
7488,Georgios,Tzimiropoulos,Samsung AI Centre | University of Nottingham
186,Yu,Sun,Washington University in St. Louis
186,Jiaming,Liu,Washington University in St. Louis
186,Ulugbek,Kamilov,Washington University in St. Louis
6047,Qi,Cai,Northwestern University
6047,Zhuoran,Yang,Princeton University
6047,Jason,Lee,Princeton University
6047,Zhaoran,Wang,Northwestern University
5090,Blake,Mason,University of Wisconsin - Madison
5090,Ardhendu,Tripathy,University of Wisconsin - Madison
5090,Robert,Nowak,University of Wisconsion-Madison
2764,Chi,Han,Tsinghua University
2764,Jiayuan,Mao,MIT
2764,Chuang,Gan,MIT-IBM Watson AI Lab
2764,Josh,Tenenbaum,MIT
2764,Jiajun,Wu,MIT
93,Vladimir,Kniaz,IEEE
93,Vladimir,Knyaz,State Research Institute of Aviation Systems
93,Fabio,Remondino,"""Fondazione Bruno Kessler, Italy"""
7097,Jonathan,Sauder,Hasso Plattner Institute
7097,Bjarne,Sievers,Hasso-Plattner-Institut
5706,Ilias,Diakonikolas,UW Madison
5706,Daniel,Kane,UCSD
5706,Sushrut,Karmalkar,The University of Texas at Austin
5706,Eric,Price,University of Texas at Austin
5706,Alistair,Stewart,University of Southern California
7407,Cagatay,Yildiz,Aalto University
7407,Markus,Heinonen,Aalto University
7407,Harri,Lahdesmaki,Aalto University
7048,Muhammad Muzammal,Naseer,Australian National University (ANU)
7048,Salman,Khan,Inception Institute of Artificial Intelligence
7048,Muhammad Haris,Khan,Inception Institute of Artificial Intelligence
7048,Fahad,Shahbaz Khan,Inception Institute of Artificial Intelligence
7048,Fatih,Porikli,ANU
6225,Chao,Tao,Indiana University Bloomington
6225,Saúl,Blanco,Indiana University
6225,Jian,Peng,University of Illinois at Urbana-Champaign
6225,Yuan,Zhou,UIUC
7889,Ciara,Pike-Burke,Universitat Pompeu Fabra
7889,Steffen,Grunewalder,Lancaster
5112,Li Kevin,Wenliang,"Gatsby Unit, UCL"
5112,Maneesh,Sahani,"Gatsby Unit, UCL"
5450,Noga,Alon,Princeton
5450,Raef,Bassily,The Ohio State University
5450,Shay,Moran,Google AI Princeton
6251,Pan,Li,Stanford
6251,I,Chien,UIUC
6251,Olgica,Milenkovic,University of Illinois at Urbana-Champaign
1042,Matthew,Schlegel,University of Alberta
1042,Wesley,Chung,McGill University
1042,Daniel,Graves,Huawei Technologies Canada
1042,Jian,Qian,University of Alberta
1042,Martha,White,University of Alberta
583,Leonidas,Guibas,stanford.edu
583,Qixing,Huang,The University of Texas at Austin
583,Zhenxiao,Liang,The University of Texas at Austin
7732,Nathaniel,Lahn,Virginia Tech
7732,Deepika,Mulchandani,Walmart Labs
7732,Sharath,Raghvendra,Virginia Tech
5909,Sumeet,Katariya,UW-Madison and Amazon
5909,Ardhendu,Tripathy,University of Wisconsin - Madison
5909,Robert,Nowak,University of Wisconsion-Madison
6926,Ronald,Ortner,Montanuniversitaet Leoben
6926,Matteo,Pirotta,Facebook AI Research
6926,Alessandro,Lazaric,Facebook Artificial Intelligence Research
6926,Ronan,Fruit,Inria Lille
6926,Odalric-Ambrym,Maillard,INRIA
2137,Rob,Brekelmans,University of Southern Caifornia
2137,Daniel,Moyer,University of Southern California
2137,Aram,Galstyan,USC Information Sciences Institute
2137,Greg,Ver Steeg,USC Information Sciences Institute
3213,Jiong,Zhang,University of Texas at Austin
3213,Hsiang-Fu,Yu,Amazon
3213,Inderjit,Dhillon,UT Austin & Amazon
3529,Lars,Maaløe,Corti
3529,Marco,Fraccaro,Unumed
3529,Valentin,Liévin,DTU
3529,Ole,Winther,Technical University of Denmark
365,Miaoyan,Wang,University of Wisconsin - Madison
365,Yuchen,Zeng,University of Wisconsin - Madison
1598,Wang-Zhou,Dai,Imperial College London
1598,Qiuling,Xu,Purdue University
1598,Yang,Yu,Nanjing University
1598,Zhi-Hua,Zhou,Nanjing University
1113,Fuhai,Chen,Xiamen University
1113,Rongrong,Ji,"Xiamen University, China"
1113,Jiayi,Ji,Xiamen University
1113,Xiaoshuai,Sun,Xiamen University
1113,Baochang,Zhang,Beihang University
1113,Xuri,Ge,Xiamen University
1113,Yongjian,Wu,"Tencent Technology (Shanghai) Co.,Ltd"
1113,Feiyue,Huang,Tencent
1113,Yan,Wang,Microsoft
8844,Melikasadat,Emami,UCLA
8844,Mojtaba,Sahraee Ardakan,UCLA
8844,Sundeep,Rangan,NYU
8844,Alyson,Fletcher,UCLA
4102,Koen,Helwegen,Plumerai
4102,James,Widdicombe,Plumerai
4102,Lukas,Geiger,Plumerai
4102,Zechun,Liu,HKUST
4102,Kwang-Ting,Cheng,Hong Kong University of Science and Technology
4102,Roeland,Nusselder,Plumerai
630,Siqi,Liu,University of Pittsburgh
630,Milos,Hauskrecht,University of Pittsburgh
6867,Antonio,Orvieto,ETH Zurich
6867,Aurelien,Lucchi,ETH Zurich
5085,Akshay,Agrawal,Stanford University
5085,Brandon,Amos,Facebook AI
5085,Shane,Barratt,Stanford University
5085,Stephen,Boyd,Stanford University
5085,Steven,Diamond,Stanford University
5085,J. Zico,Kolter,Carnegie Mellon University / Bosch Center for AI
6217,Mejbah,Alam,Intel Labs
6217,Justin,Gottschlich,Intel Labs
6217,Nesime,Tatbul,Intel Labs and MIT
6217,Javier,Turek,Intel Labs
6217,Tim,Mattson,Intel
6217,Abdullah,Muzahid,Texas A&M University
2545,Théo,Ryffel,"ENS, CNRS, PSL University, INRIA Paris"
2545,David,Pointcheval,École Normale Supérieure
2545,Francis,Bach,INRIA - Ecole Normale Superieure
2545,Edouard,Dufour-Sans,Carnegie Mellon University
2545,Romain,Gay,UC Berkeley
6458,Seongjun,Yun,Korea university
6458,Minbyul,Jeong,Korea university
6458,Raehyun,Kim,Korea university
6458,Jaewoo,Kang,Korea University
6458,Hyunwoo,Kim,Korea University
7549,Giancarlo,Kerg,MILA
7549,Kyle,Goyette,University of Montreal
7549,Maximilian,Puelma Touzel,Mila
7549,Gauthier,Gidel,Mila
7549,Eugene,Vorontsov,Polytechnique Montreal
7549,Yoshua,Bengio,Mila
7549,Guillaume,Lajoie,Université de Montréal / Mila
4624,Guillaume,Lample,Facebook AI Research
4624,Alexandre,Sablayrolles,Facebook AI Research
4624,Marc'Aurelio,Ranzato,Facebook AI Research
4624,Ludovic,Denoyer,Facebook - FAIR
4624,Herve,Jegou,Facebook AI Research
798,Eugene,Ndiaye,Riken AIP
798,Ichiro,Takeuchi,Nagoya Institute of Technology
3111,Ronghui,You,Fudan University
3111,Zihan,Zhang,Fudan University
3111,Ziye,Wang,Fudan University
3111,Suyang,Dai,Fudan University
3111,Hiroshi,Mamitsuka,Kyoto University / Aalto University
3111,Shanfeng,Zhu,Fudan University
2906,Ashudeep,Singh,Cornell University
2906,Thorsten,Joachims,Cornell
1600,Zihan,Zhang,Tsinghua University
1600,Xiangyang,Ji,Tsinghua University
6579,Emiel,Hoogeboom,University of Amsterdam
6579,Jorn,Peters,University of Amsterdam
6579,Rianne,van den Berg,Google Brain
6579,Max,Welling,University of Amsterdam / Qualcomm AI Research
7170,Justin,Cosentino,Tsinghua University
7170,Jun,Zhu,Tsinghua University
5760,Jessica,Finocchiaro,University of Colorado Boulder
5760,Rafael,Frongillo,CU Boulder
5760,Bo,Waggoner,"U. Colorado, Boulder"
3462,Ryo,Karakida,National Institute of Advanced Industrial Science and Technology
3462,Shotaro,Akaho,AIST
3462,Shun-ichi,Amari,RIKEN
9401,Ping,Li,Baidu Research USA
9401,Xiaoyun,Li,Rutgers University
9401,Cun-Hui,Zhang,Rutgers
1084,Gautam,Goel,Caltech
1084,Yiheng,Lin,"Institute for Interdisciplinary Information Sciences, Tsinghua University"
1084,Haoyuan,Sun,California Institute of Technology
1084,Adam,Wierman,California Institute of Technology
673,Brett,Daley,Northeastern University
673,Christopher,Amato,Northeastern University
4979,Giulia,Luise,University College London
4979,Saverio,Salzo,Istituto Italiano di Tecnologia
4979,Massimiliano,Pontil,IIT & UCL
4979,Carlo,Ciliberto,Imperial College London
4666,Shaofeng,Zou,"University at Buffalo, the State University of New York"
4666,Tengyu,Xu,The Ohio State University
4666,Yingbin,Liang,The Ohio State University
3726,Fenglin,Liu,Peking University
3726,Yuanxin,Liu,"Institute of Information Engineering, Chinese Academy of Sciences; SCS, University of Chinese Academy of Sciences"
3726,Xuancheng,Ren,Peking University
3726,Xiaodong,He,JD AI research
3726,Xu,Sun,Peking University
390,Xuanyi,Dong,University of Technology Sydney
390,Yi,Yang,UTS
379,Wang Chi,Cheung,"Department of Industrial Systems Engineering and Management, National University of Singapore"
1308,Aviv,Rosenberg,Tel Aviv University
1308,Yishay,Mansour,Tel Aviv University / Google
6721,Shin,Matsushima,The University of Tokyo
6721,Maria,Brbic,Stanford University
5442,Joe,Kileel,Princeton University
5442,Matthew,Trager,NYU
5442,Joan,Bruna,NYU
9187,Eleanor,Batty,Columbia University
9187,Matthew,Whiteway,Columbia University
9187,Shreya,Saxena,Columbia University
9187,Dan,Biderman,Columbia University
9187,Taiga,Abe,Columbia University
9187,Simon,Musall,Cold Spring Harbor Laboratory
9187,Winthrop,Gillis,Harvard Medical School
9187,Jeffrey,Markowitz,Harvard Medical School
9187,Anne,Churchland,Cold Spring Harbor Laboratory
9187,John,Cunningham,University of Columbia
9187,Sandeep,Datta,Harvard Medical School
9187,Scott,Linderman,Stanford University
9187,Liam,Paninski,Columbia University
